Disease,Symptom_1,Symptom_2,Symptom_3,Specialization,Name,State,City,user_rating,schedule,Disease_Encoded,Symptom_1_Encoded,Symptom_2_Encoded,Symptom_3_Encoded,Specialization_Encoded,Name_Encoded,State_Encoded,City_Encoded,schedule_Encoded
1,10,13,7,1,362,4,14,3,12,1,10,13,7,1,362,4,14,12
1,10,13,7,1,364,4,23,2,5,1,10,13,7,1,364,4,23,5
1,10,13,7,1,365,4,13,3,4,1,10,13,7,1,365,4,13,4
1,10,13,7,1,366,4,13,0,7,1,10,13,7,1,366,4,13,7
1,10,13,7,1,366,4,8,5,15,1,10,13,7,1,366,4,8,15
1,10,13,7,1,367,4,13,5,18,1,10,13,7,1,367,4,13,18
1,10,13,7,1,380,4,4,5,11,1,10,13,7,1,380,4,4,11
1,10,13,7,1,3,0,38,0,19,1,10,13,7,1,3,0,38,19
1,10,13,7,1,342,6,19,0,12,1,10,13,7,1,342,6,19,12
1,10,13,7,1,7,3,11,5,14,1,10,13,7,1,7,3,11,14
1,10,13,7,1,8,3,11,3,9,1,10,13,7,1,8,3,11,9
1,10,13,7,1,98,1,44,4,9,1,10,13,7,1,98,1,44,9
1,10,13,7,1,182,1,29,4,9,1,10,13,7,1,182,1,29,9
1,13,13,7,1,4,5,26,5,21,1,13,13,7,1,4,5,26,21
1,13,13,7,1,5,5,26,2,0,1,13,13,7,1,5,5,26,0
1,13,13,7,1,100,5,25,2,10,1,13,13,7,1,100,5,25,10
1,13,13,7,1,197,5,25,4,19,1,13,13,7,1,197,5,25,19
1,13,13,7,1,398,5,25,1,16,1,13,13,7,1,398,5,25,16
1,13,13,7,1,174,7,21,3,17,1,13,13,7,1,174,7,21,17
1,13,13,7,1,13,8,1,3,14,1,13,13,7,1,13,8,1,14
1,13,13,7,1,22,8,42,3,17,1,13,13,7,1,22,8,42,17
1,13,13,7,1,46,8,42,1,12,1,13,13,7,1,46,8,42,12
1,13,13,7,1,285,8,42,2,15,1,13,13,7,1,285,8,42,15
1,13,13,7,1,383,8,42,5,6,1,13,13,7,1,383,8,42,6
1,13,13,7,1,392,8,42,2,4,1,13,13,7,1,392,8,42,4
1,13,13,7,1,393,8,42,3,20,1,13,13,7,1,393,8,42,20
1,13,13,7,1,231,9,20,5,18,1,13,13,7,1,231,9,20,18
1,13,13,7,1,35,2,41,2,20,1,13,13,7,1,35,2,41,20
1,13,13,7,1,51,2,41,3,9,1,13,13,7,1,51,2,41,9
1,13,13,7,1,67,2,31,4,15,1,13,13,7,1,67,2,31,15
1,13,13,7,1,68,2,41,4,8,1,13,13,7,1,68,2,41,8
1,13,13,7,1,106,2,31,2,16,1,13,13,7,1,106,2,31,16
1,13,13,7,1,107,2,41,5,6,1,13,13,7,1,107,2,41,6
1,13,13,7,1,112,2,31,1,2,1,13,13,7,1,112,2,31,2
1,13,13,7,1,116,2,41,2,9,1,13,13,7,1,116,2,41,9
1,13,13,7,1,181,2,41,5,19,1,13,13,7,1,181,2,41,19
1,13,13,7,1,184,2,41,0,13,1,13,13,7,1,184,2,41,13
1,13,13,7,1,209,2,41,3,0,1,13,13,7,1,209,2,41,0
1,13,13,7,1,212,2,41,0,0,1,13,13,7,1,212,2,41,0
1,13,13,7,1,233,2,31,2,15,1,13,13,7,1,233,2,31,15
1,13,13,7,1,237,2,41,4,19,1,13,13,7,1,237,2,41,19
1,13,13,7,1,246,2,31,3,14,1,13,13,7,1,246,2,31,14
1,13,13,7,1,247,2,31,2,13,1,13,13,7,1,247,2,31,13
1,13,13,7,1,250,2,41,1,14,1,13,13,7,1,250,2,41,14
1,13,13,7,1,262,2,41,2,3,1,13,13,7,1,262,2,41,3
1,13,13,7,1,281,2,41,1,11,1,13,13,7,1,281,2,41,11
1,13,13,7,1,287,2,31,4,20,1,13,13,7,1,287,2,31,20
1,13,13,7,1,288,2,31,5,6,1,13,13,7,1,288,2,31,6
1,13,13,7,1,290,2,41,1,19,1,13,13,7,1,290,2,41,19
1,13,13,7,1,297,2,41,0,8,1,13,13,7,1,297,2,41,8
1,13,13,7,1,303,2,41,5,13,1,13,13,7,1,303,2,41,13
1,13,13,7,1,304,2,31,0,12,1,13,13,7,1,304,2,31,12
1,13,13,7,1,305,2,41,0,10,1,13,13,7,1,305,2,41,10
1,13,13,7,1,306,2,31,0,19,1,13,13,7,1,306,2,31,19
1,13,13,7,1,307,2,41,0,17,1,13,13,7,1,307,2,41,17
1,13,13,7,1,308,2,41,1,2,1,13,13,7,1,308,2,41,2
1,13,13,7,1,313,2,41,0,2,1,13,13,7,1,313,2,41,2
1,13,13,7,1,317,2,41,3,1,1,13,13,7,1,317,2,41,1
1,13,13,7,1,320,2,31,1,21,1,13,13,7,1,320,2,31,21
1,13,13,7,1,323,2,41,4,14,1,13,13,7,1,323,2,41,14
1,13,13,7,1,349,2,31,1,14,1,13,13,7,1,349,2,31,14
1,13,13,7,1,364,2,41,2,6,1,13,13,7,1,364,2,41,6
1,13,13,7,1,369,2,41,4,16,1,13,13,7,1,369,2,41,16
1,13,13,7,1,371,2,41,0,19,1,13,13,7,1,371,2,41,19
1,13,13,7,1,372,2,41,0,17,1,13,13,7,1,372,2,41,17
1,13,13,7,1,373,2,41,2,17,1,13,13,7,1,373,2,41,17
1,13,13,7,1,376,2,41,5,5,1,13,13,7,1,376,2,41,5
1,13,13,7,1,378,2,41,0,10,1,13,13,7,1,378,2,41,10
1,13,13,7,1,386,2,41,4,9,1,13,13,7,1,386,2,41,9
1,13,13,7,1,388,2,41,4,16,1,13,13,7,1,388,2,41,16
1,13,13,7,1,397,2,31,4,16,1,13,13,7,1,397,2,31,16
1,13,13,7,1,399,2,31,1,11,1,13,13,7,1,399,2,31,11
1,13,13,7,1,400,2,41,1,10,1,13,13,7,1,400,2,41,10
1,13,13,7,1,403,2,41,4,18,1,13,13,7,1,403,2,41,18
1,13,13,7,1,406,2,31,1,3,1,13,13,7,1,406,2,31,3
1,13,13,7,1,407,2,41,5,13,1,13,13,7,1,407,2,41,13
1,13,13,7,1,408,2,41,1,17,1,13,13,7,1,408,2,41,17
1,13,13,7,1,411,2,41,3,9,1,13,13,7,1,411,2,41,9
1,13,13,7,1,412,2,41,5,16,1,13,13,7,1,412,2,41,16
1,13,13,7,1,15,4,4,1,11,1,13,13,7,1,15,4,4,11
1,13,13,7,1,18,4,14,3,0,1,13,13,7,1,18,4,14,0
1,13,13,7,1,19,4,35,5,1,1,13,13,7,1,19,4,35,1
1,13,13,7,1,20,4,13,3,6,1,13,13,7,1,20,4,13,6
1,13,13,7,1,21,4,4,1,17,1,13,13,7,1,21,4,4,17
1,13,13,7,1,23,4,32,1,4,1,13,13,7,1,23,4,32,4
1,13,13,7,1,24,4,35,1,9,1,13,13,7,1,24,4,35,9
1,13,13,7,1,27,4,32,0,2,1,13,13,7,1,27,4,32,2
1,13,13,7,1,29,4,13,3,9,1,13,13,7,1,29,4,13,9
1,13,13,7,1,36,4,4,0,14,1,13,13,7,1,36,4,4,14
1,13,13,7,1,37,4,13,4,9,1,13,13,7,1,37,4,13,9
1,13,13,7,1,39,4,13,1,3,1,13,13,7,1,39,4,13,3
1,13,13,7,1,52,4,14,4,0,1,13,13,7,1,52,4,14,0
1,13,13,7,1,62,4,13,5,16,1,13,13,7,1,62,4,13,16
1,13,13,7,1,63,4,13,0,8,1,13,13,7,1,63,4,13,8
1,13,13,7,1,72,4,14,3,18,1,13,13,7,1,72,4,14,18
1,13,13,7,1,76,4,4,2,1,1,13,13,7,1,76,4,4,1
1,13,13,7,1,78,4,14,1,2,1,13,13,7,1,78,4,14,2
1,13,13,7,1,83,4,13,4,7,1,13,13,7,1,83,4,13,7
1,13,13,7,1,86,4,13,4,9,1,13,13,7,1,86,4,13,9
1,13,13,7,1,88,4,13,4,21,1,13,13,7,1,88,4,13,21
1,13,13,7,1,92,4,13,0,5,1,13,13,7,1,92,4,13,5
1,13,13,7,1,95,4,13,0,17,1,13,13,7,1,95,4,13,17
1,13,13,7,1,96,4,13,2,9,1,13,13,7,1,96,4,13,9
1,13,13,7,1,97,4,32,5,17,1,13,13,7,1,97,4,32,17
1,13,13,7,1,101,4,13,0,5,1,13,13,7,1,101,4,13,5
1,13,13,7,1,102,4,13,3,11,1,13,13,7,1,102,4,13,11
1,13,13,7,1,104,4,13,3,10,1,13,13,7,1,104,4,13,10
1,13,13,7,1,105,4,13,4,4,1,13,13,7,1,105,4,13,4
1,13,13,7,1,113,4,13,1,6,1,13,13,7,1,113,4,13,6
1,13,13,7,1,118,4,4,4,2,1,13,13,7,1,118,4,4,2
1,13,13,7,1,119,4,34,3,5,1,13,13,7,1,119,4,34,5
1,13,13,7,1,120,4,34,3,5,1,13,13,7,1,120,4,34,5
1,13,13,7,1,121,4,13,3,5,1,13,13,7,1,121,4,13,5
1,13,13,7,1,122,4,14,4,11,1,13,13,7,1,122,4,14,11
1,13,13,7,1,124,4,14,2,15,1,13,13,7,1,124,4,14,15
1,13,13,7,1,127,4,24,1,17,1,13,13,7,1,127,4,24,17
1,13,13,7,1,128,4,28,2,4,1,13,13,7,1,128,4,28,4
1,13,13,7,1,133,4,13,2,0,1,13,13,7,1,133,4,13,0
1,13,13,7,1,135,4,13,1,11,1,13,13,7,1,135,4,13,11
1,13,13,7,1,140,4,4,3,2,1,13,13,7,1,140,4,4,2
1,13,13,7,1,141,4,14,3,20,1,13,13,7,1,141,4,14,20
1,13,13,7,1,149,4,18,4,12,1,13,13,7,1,149,4,18,12
1,13,13,7,1,150,4,34,4,3,1,13,13,7,1,150,4,34,3
1,13,13,7,1,151,4,14,2,13,1,13,13,7,1,151,4,14,13
1,13,13,7,1,154,4,13,1,5,1,13,13,7,1,154,4,13,5
1,13,13,7,1,161,4,4,1,21,1,13,13,7,1,161,4,4,21
1,13,13,7,1,163,4,13,0,5,1,13,13,7,1,163,4,13,5
1,13,13,7,1,170,4,7,0,10,1,13,13,7,1,170,4,7,10
1,13,13,7,1,172,4,17,2,10,1,13,13,7,1,172,4,17,10
1,13,13,7,1,175,4,12,4,7,1,13,13,7,1,175,4,12,7
1,13,13,7,1,177,4,13,3,6,1,13,13,7,1,177,4,13,6
1,13,13,7,1,178,4,10,5,15,1,13,13,7,1,178,4,10,15
1,13,13,7,1,189,4,28,3,5,1,13,13,7,1,189,4,28,5
1,13,13,7,1,193,4,12,2,11,1,13,13,7,1,193,4,12,11
1,13,13,7,1,198,4,13,1,10,1,13,13,7,1,198,4,13,10
1,13,13,7,1,200,4,13,0,13,1,13,13,7,1,200,4,13,13
1,13,13,7,1,203,4,34,4,21,1,13,13,7,1,203,4,34,21
1,13,13,7,1,206,4,4,1,8,1,13,13,7,1,206,4,4,8
1,13,13,7,1,208,4,34,4,5,1,13,13,7,1,208,4,34,5
1,13,13,7,1,215,4,13,4,3,1,13,13,7,1,215,4,13,3
1,13,13,7,1,216,4,13,2,4,1,13,13,7,1,216,4,13,4
1,13,13,7,1,217,4,12,0,20,1,13,13,7,1,217,4,12,20
1,13,13,7,1,218,4,12,0,9,1,13,13,7,1,218,4,12,9
1,13,13,7,1,222,4,6,5,14,1,13,13,7,1,222,4,6,14
1,13,13,7,1,224,4,13,3,1,1,13,13,7,1,224,4,13,1
1,13,13,7,1,224,4,18,1,19,1,13,13,7,1,224,4,18,19
1,13,13,7,1,228,4,13,5,20,1,13,13,7,1,228,4,13,20
1,13,13,7,1,235,4,14,5,15,1,13,13,7,1,235,4,14,15
1,13,13,7,1,242,4,13,1,11,1,13,13,7,1,242,4,13,11
1,13,13,7,1,253,4,14,5,0,1,13,13,7,1,253,4,14,0
1,13,13,7,1,254,4,33,0,21,1,13,13,7,1,254,4,33,21
1,13,13,7,1,256,4,13,4,3,1,13,13,7,1,256,4,13,3
1,13,13,7,1,258,4,13,3,9,1,13,13,7,1,258,4,13,9
1,13,13,7,1,259,4,14,5,0,1,13,13,7,1,259,4,14,0
1,13,13,7,1,264,4,13,3,14,1,13,13,7,1,264,4,13,14
1,13,13,7,1,266,4,14,4,3,1,13,13,7,1,266,4,14,3
1,13,13,7,1,268,4,13,3,18,1,13,13,7,1,268,4,13,18
1,13,13,7,1,270,4,13,4,17,1,13,13,7,1,270,4,13,17
1,13,13,7,1,271,4,13,3,5,1,13,13,7,1,271,4,13,5
1,13,13,7,1,274,4,4,0,0,1,13,13,7,1,274,4,4,0
1,13,13,7,1,275,4,13,5,20,1,13,13,7,1,275,4,13,20
1,13,13,7,1,280,4,23,3,2,1,13,13,7,1,280,4,23,2
1,13,13,7,1,282,4,14,3,1,1,13,13,7,1,282,4,14,1
1,13,13,7,1,289,4,4,1,1,1,13,13,7,1,289,4,4,1
1,13,13,7,1,292,4,34,3,12,1,13,13,7,1,292,4,34,12
1,13,13,7,1,298,4,13,5,18,1,13,13,7,1,298,4,13,18
1,13,13,7,1,308,4,4,5,21,1,13,13,7,1,308,4,4,21
1,13,13,7,1,316,4,13,4,8,1,13,13,7,1,316,4,13,8
1,13,13,7,1,325,4,4,0,10,1,13,13,7,1,325,4,4,10
1,13,13,7,1,329,4,4,3,6,1,13,13,7,1,329,4,4,6
1,13,13,7,1,331,4,4,0,6,1,13,13,7,1,331,4,4,6
1,13,13,7,1,332,4,34,0,6,1,13,13,7,1,332,4,34,6
1,13,13,7,1,337,4,12,3,12,1,13,13,7,1,337,4,12,12
1,13,13,7,1,341,4,8,1,17,1,13,13,7,1,341,4,8,17
1,13,13,7,1,344,4,4,2,8,1,13,13,7,1,344,4,4,8
1,13,13,7,1,345,4,4,3,17,1,13,13,7,1,345,4,4,17
1,13,13,7,1,346,4,36,2,2,1,13,13,7,1,346,4,36,2
1,13,13,7,1,348,4,16,3,14,1,13,13,7,1,348,4,16,14
1,13,13,7,1,351,4,13,0,13,1,13,13,7,1,351,4,13,13
1,13,13,7,1,353,4,12,3,1,1,13,13,7,1,353,4,12,1
1,13,13,7,1,354,4,40,2,6,1,13,13,7,1,354,4,40,6
1,13,13,7,1,355,4,33,0,15,1,13,13,7,1,355,4,33,15
1,13,13,7,1,356,4,12,3,10,1,13,13,7,1,356,4,12,10
1,13,13,7,1,357,4,13,1,15,1,13,13,7,1,357,4,13,15
1,13,13,7,1,359,4,12,4,11,1,13,13,7,1,359,4,12,11
1,13,13,7,1,360,4,12,3,4,1,13,13,7,1,360,4,12,4
1,13,13,7,1,361,4,13,1,12,1,13,13,7,1,361,4,13,12
1,13,13,7,1,362,4,14,2,16,1,13,13,7,1,362,4,14,16
1,13,13,7,1,364,4,23,5,2,1,13,13,7,1,364,4,23,2
1,13,13,7,1,365,4,13,1,11,1,13,13,7,1,365,4,13,11
1,13,13,7,1,366,4,13,4,1,1,13,13,7,1,366,4,13,1
1,13,13,7,1,366,4,8,1,9,1,13,13,7,1,366,4,8,9
1,13,13,7,1,367,4,13,5,6,1,13,13,7,1,367,4,13,6
1,13,13,7,1,380,4,4,3,5,1,13,13,7,1,380,4,4,5
1,13,13,7,1,3,0,38,1,15,1,13,13,7,1,3,0,38,15
1,13,13,7,1,342,6,19,3,12,1,13,13,7,1,342,6,19,12
1,13,13,7,1,7,3,11,2,2,1,13,13,7,1,7,3,11,2
1,13,13,7,1,8,3,11,4,17,1,13,13,7,1,8,3,11,17
1,13,13,7,1,98,1,44,5,9,1,13,13,7,1,98,1,44,9
1,13,13,7,1,182,1,29,1,14,1,13,13,7,1,182,1,29,14
1,13,16,7,1,4,5,26,4,5,1,13,16,7,1,4,5,26,5
1,13,16,7,1,5,5,26,1,9,1,13,16,7,1,5,5,26,9
1,13,16,7,1,100,5,25,4,21,1,13,16,7,1,100,5,25,21
1,13,16,7,1,197,5,25,1,14,1,13,16,7,1,197,5,25,14
1,13,16,7,1,398,5,25,2,6,1,13,16,7,1,398,5,25,6
1,13,16,7,1,174,7,21,5,12,1,13,16,7,1,174,7,21,12
1,13,16,7,1,13,8,1,5,3,1,13,16,7,1,13,8,1,3
1,13,16,7,1,22,8,42,2,1,1,13,16,7,1,22,8,42,1
1,13,16,7,1,46,8,42,3,1,1,13,16,7,1,46,8,42,1
1,13,16,7,1,285,8,42,1,15,1,13,16,7,1,285,8,42,15
1,13,16,7,1,383,8,42,2,1,1,13,16,7,1,383,8,42,1
1,13,16,7,1,392,8,42,2,7,1,13,16,7,1,392,8,42,7
1,13,16,7,1,393,8,42,4,0,1,13,16,7,1,393,8,42,0
1,13,16,7,1,231,9,20,2,0,1,13,16,7,1,231,9,20,0
1,13,16,7,1,35,2,41,2,9,1,13,16,7,1,35,2,41,9
1,13,16,7,1,51,2,41,3,18,1,13,16,7,1,51,2,41,18
1,13,16,7,1,67,2,31,0,9,1,13,16,7,1,67,2,31,9
1,13,16,7,1,68,2,41,5,15,1,13,16,7,1,68,2,41,15
1,13,16,7,1,106,2,31,4,13,1,13,16,7,1,106,2,31,13
1,13,16,7,1,107,2,41,2,8,1,13,16,7,1,107,2,41,8
1,13,16,7,1,112,2,31,0,12,1,13,16,7,1,112,2,31,12
1,13,16,7,1,116,2,41,0,0,1,13,16,7,1,116,2,41,0
1,13,16,7,1,181,2,41,2,18,1,13,16,7,1,181,2,41,18
1,13,16,7,1,184,2,41,3,3,1,13,16,7,1,184,2,41,3
1,13,16,7,1,209,2,41,5,4,1,13,16,7,1,209,2,41,4
1,13,16,7,1,212,2,41,5,7,1,13,16,7,1,212,2,41,7
1,13,16,7,1,233,2,31,5,5,1,13,16,7,1,233,2,31,5
1,13,16,7,1,237,2,41,1,19,1,13,16,7,1,237,2,41,19
1,13,16,7,1,246,2,31,5,8,1,13,16,7,1,246,2,31,8
1,13,16,7,1,247,2,31,3,10,1,13,16,7,1,247,2,31,10
1,13,16,7,1,250,2,41,2,3,1,13,16,7,1,250,2,41,3
1,13,16,7,1,262,2,41,4,6,1,13,16,7,1,262,2,41,6
1,13,16,7,1,281,2,41,1,16,1,13,16,7,1,281,2,41,16
1,13,16,7,1,287,2,31,1,15,1,13,16,7,1,287,2,31,15
1,13,16,7,1,288,2,31,2,1,1,13,16,7,1,288,2,31,1
1,13,16,7,1,290,2,41,2,15,1,13,16,7,1,290,2,41,15
1,13,16,7,1,297,2,41,4,0,1,13,16,7,1,297,2,41,0
1,13,16,7,1,303,2,41,5,11,1,13,16,7,1,303,2,41,11
1,13,16,7,1,304,2,31,3,17,1,13,16,7,1,304,2,31,17
1,13,16,7,1,305,2,41,4,4,1,13,16,7,1,305,2,41,4
1,13,16,7,1,306,2,31,5,12,1,13,16,7,1,306,2,31,12
1,13,16,7,1,307,2,41,2,18,1,13,16,7,1,307,2,41,18
1,13,16,7,1,308,2,41,4,13,1,13,16,7,1,308,2,41,13
1,13,16,7,1,313,2,41,5,4,1,13,16,7,1,313,2,41,4
1,13,16,7,1,317,2,41,2,12,1,13,16,7,1,317,2,41,12
1,13,16,7,1,320,2,31,1,2,1,13,16,7,1,320,2,31,2
1,13,16,7,1,323,2,41,4,10,1,13,16,7,1,323,2,41,10
1,13,16,7,1,349,2,31,0,18,1,13,16,7,1,349,2,31,18
1,13,16,7,1,364,2,41,1,15,1,13,16,7,1,364,2,41,15
1,13,16,7,1,369,2,41,0,19,1,13,16,7,1,369,2,41,19
1,13,16,7,1,371,2,41,2,4,1,13,16,7,1,371,2,41,4
1,13,16,7,1,372,2,41,0,13,1,13,16,7,1,372,2,41,13
1,13,16,7,1,373,2,41,3,9,1,13,16,7,1,373,2,41,9
1,13,16,7,1,376,2,41,5,0,1,13,16,7,1,376,2,41,0
1,13,16,7,1,378,2,41,2,4,1,13,16,7,1,378,2,41,4
1,13,16,7,1,386,2,41,0,8,1,13,16,7,1,386,2,41,8
1,13,16,7,1,388,2,41,2,14,1,13,16,7,1,388,2,41,14
1,13,16,7,1,397,2,31,3,13,1,13,16,7,1,397,2,31,13
1,13,16,7,1,399,2,31,0,17,1,13,16,7,1,399,2,31,17
1,13,16,7,1,400,2,41,0,13,1,13,16,7,1,400,2,41,13
1,13,16,7,1,403,2,41,1,12,1,13,16,7,1,403,2,41,12
1,13,16,7,1,406,2,31,0,9,1,13,16,7,1,406,2,31,9
1,13,16,7,1,407,2,41,5,9,1,13,16,7,1,407,2,41,9
1,13,16,7,1,408,2,41,0,3,1,13,16,7,1,408,2,41,3
1,13,16,7,1,411,2,41,2,10,1,13,16,7,1,411,2,41,10
1,13,16,7,1,412,2,41,3,17,1,13,16,7,1,412,2,41,17
1,13,16,7,1,15,4,4,4,13,1,13,16,7,1,15,4,4,13
1,13,16,7,1,18,4,14,5,5,1,13,16,7,1,18,4,14,5
1,13,16,7,1,19,4,35,3,3,1,13,16,7,1,19,4,35,3
1,13,16,7,1,20,4,13,3,16,1,13,16,7,1,20,4,13,16
1,13,16,7,1,21,4,4,0,11,1,13,16,7,1,21,4,4,11
1,13,16,7,1,23,4,32,4,15,1,13,16,7,1,23,4,32,15
1,13,16,7,1,24,4,35,4,1,1,13,16,7,1,24,4,35,1
1,13,16,7,1,27,4,32,3,1,1,13,16,7,1,27,4,32,1
1,13,16,7,1,29,4,13,2,11,1,13,16,7,1,29,4,13,11
1,13,16,7,1,36,4,4,4,18,1,13,16,7,1,36,4,4,18
1,13,16,7,1,37,4,13,4,8,1,13,16,7,1,37,4,13,8
1,13,16,7,1,39,4,13,5,15,1,13,16,7,1,39,4,13,15
1,13,16,7,1,52,4,14,3,3,1,13,16,7,1,52,4,14,3
1,13,16,7,1,62,4,13,5,5,1,13,16,7,1,62,4,13,5
1,13,16,7,1,63,4,13,5,0,1,13,16,7,1,63,4,13,0
1,13,16,7,1,72,4,14,1,3,1,13,16,7,1,72,4,14,3
1,13,16,7,1,76,4,4,4,6,1,13,16,7,1,76,4,4,6
1,13,16,7,1,78,4,14,5,15,1,13,16,7,1,78,4,14,15
1,13,16,7,1,83,4,13,5,7,1,13,16,7,1,83,4,13,7
1,13,16,7,1,86,4,13,3,6,1,13,16,7,1,86,4,13,6
1,13,16,7,1,88,4,13,1,6,1,13,16,7,1,88,4,13,6
1,13,16,7,1,92,4,13,3,3,1,13,16,7,1,92,4,13,3
1,13,16,7,1,95,4,13,5,13,1,13,16,7,1,95,4,13,13
1,13,16,7,1,96,4,13,3,16,1,13,16,7,1,96,4,13,16
1,13,16,7,1,97,4,32,2,18,1,13,16,7,1,97,4,32,18
1,13,16,7,1,101,4,13,0,6,1,13,16,7,1,101,4,13,6
1,13,16,7,1,102,4,13,1,1,1,13,16,7,1,102,4,13,1
1,13,16,7,1,104,4,13,5,15,1,13,16,7,1,104,4,13,15
1,13,16,7,1,105,4,13,5,17,1,13,16,7,1,105,4,13,17
1,13,16,7,1,113,4,13,5,9,1,13,16,7,1,113,4,13,9
1,13,16,7,1,118,4,4,0,15,1,13,16,7,1,118,4,4,15
1,13,16,7,1,119,4,34,1,8,1,13,16,7,1,119,4,34,8
1,13,16,7,1,120,4,34,5,16,1,13,16,7,1,120,4,34,16
1,13,16,7,1,121,4,13,1,15,1,13,16,7,1,121,4,13,15
1,13,16,7,1,122,4,14,5,7,1,13,16,7,1,122,4,14,7
1,13,16,7,1,124,4,14,4,8,1,13,16,7,1,124,4,14,8
1,13,16,7,1,127,4,24,2,2,1,13,16,7,1,127,4,24,2
1,13,16,7,1,128,4,28,2,20,1,13,16,7,1,128,4,28,20
1,13,16,7,1,133,4,13,3,19,1,13,16,7,1,133,4,13,19
1,13,16,7,1,135,4,13,0,2,1,13,16,7,1,135,4,13,2
1,13,16,7,1,140,4,4,5,20,1,13,16,7,1,140,4,4,20
1,13,16,7,1,141,4,14,5,1,1,13,16,7,1,141,4,14,1
1,13,16,7,1,149,4,18,3,20,1,13,16,7,1,149,4,18,20
1,13,16,7,1,150,4,34,2,19,1,13,16,7,1,150,4,34,19
1,13,16,7,1,151,4,14,3,0,1,13,16,7,1,151,4,14,0
1,13,16,7,1,154,4,13,2,9,1,13,16,7,1,154,4,13,9
1,13,16,7,1,161,4,4,2,17,1,13,16,7,1,161,4,4,17
1,13,16,7,1,163,4,13,1,7,1,13,16,7,1,163,4,13,7
1,13,16,7,1,170,4,7,3,20,1,13,16,7,1,170,4,7,20
1,13,16,7,1,172,4,17,1,6,1,13,16,7,1,172,4,17,6
1,13,16,7,1,175,4,12,3,12,1,13,16,7,1,175,4,12,12
1,13,16,7,1,177,4,13,5,20,1,13,16,7,1,177,4,13,20
1,13,16,7,1,178,4,10,2,2,1,13,16,7,1,178,4,10,2
1,13,16,7,1,189,4,28,5,21,1,13,16,7,1,189,4,28,21
1,13,16,7,1,193,4,12,2,8,1,13,16,7,1,193,4,12,8
1,13,16,7,1,198,4,13,4,11,1,13,16,7,1,198,4,13,11
1,13,16,7,1,200,4,13,1,16,1,13,16,7,1,200,4,13,16
1,13,16,7,1,203,4,34,5,11,1,13,16,7,1,203,4,34,11
1,13,16,7,1,206,4,4,0,21,1,13,16,7,1,206,4,4,21
1,13,16,7,1,208,4,34,3,4,1,13,16,7,1,208,4,34,4
1,13,16,7,1,215,4,13,5,11,1,13,16,7,1,215,4,13,11
1,13,16,7,1,216,4,13,0,11,1,13,16,7,1,216,4,13,11
1,13,16,7,1,217,4,12,4,11,1,13,16,7,1,217,4,12,11
1,13,16,7,1,218,4,12,2,7,1,13,16,7,1,218,4,12,7
1,13,16,7,1,222,4,6,1,7,1,13,16,7,1,222,4,6,7
1,13,16,7,1,224,4,13,0,11,1,13,16,7,1,224,4,13,11
1,13,16,7,1,224,4,18,1,0,1,13,16,7,1,224,4,18,0
1,13,16,7,1,228,4,13,2,5,1,13,16,7,1,228,4,13,5
1,13,16,7,1,235,4,14,1,20,1,13,16,7,1,235,4,14,20
1,13,16,7,1,242,4,13,1,20,1,13,16,7,1,242,4,13,20
1,13,16,7,1,253,4,14,5,16,1,13,16,7,1,253,4,14,16
1,13,16,7,1,254,4,33,3,2,1,13,16,7,1,254,4,33,2
1,13,16,7,1,256,4,13,0,11,1,13,16,7,1,256,4,13,11
1,13,16,7,1,258,4,13,4,18,1,13,16,7,1,258,4,13,18
1,13,16,7,1,259,4,14,1,20,1,13,16,7,1,259,4,14,20
1,13,16,7,1,264,4,13,1,19,1,13,16,7,1,264,4,13,19
1,13,16,7,1,266,4,14,5,13,1,13,16,7,1,266,4,14,13
1,13,16,7,1,268,4,13,4,6,1,13,16,7,1,268,4,13,6
1,13,16,7,1,270,4,13,0,10,1,13,16,7,1,270,4,13,10
1,13,16,7,1,271,4,13,2,15,1,13,16,7,1,271,4,13,15
1,13,16,7,1,274,4,4,3,4,1,13,16,7,1,274,4,4,4
1,13,16,7,1,275,4,13,4,13,1,13,16,7,1,275,4,13,13
1,13,16,7,1,280,4,23,1,4,1,13,16,7,1,280,4,23,4
1,13,16,7,1,282,4,14,2,6,1,13,16,7,1,282,4,14,6
1,13,16,7,1,289,4,4,3,10,1,13,16,7,1,289,4,4,10
1,13,16,7,1,292,4,34,4,12,1,13,16,7,1,292,4,34,12
1,13,16,7,1,298,4,13,1,18,1,13,16,7,1,298,4,13,18
1,13,16,7,1,308,4,4,0,1,1,13,16,7,1,308,4,4,1
1,13,16,7,1,316,4,13,4,9,1,13,16,7,1,316,4,13,9
1,13,16,7,1,325,4,4,1,7,1,13,16,7,1,325,4,4,7
1,13,16,7,1,329,4,4,2,18,1,13,16,7,1,329,4,4,18
1,13,16,7,1,331,4,4,4,4,1,13,16,7,1,331,4,4,4
1,13,16,7,1,332,4,34,3,20,1,13,16,7,1,332,4,34,20
1,13,16,7,1,337,4,12,0,16,1,13,16,7,1,337,4,12,16
1,13,16,7,1,341,4,8,4,11,1,13,16,7,1,341,4,8,11
1,13,16,7,1,344,4,4,5,2,1,13,16,7,1,344,4,4,2
1,13,16,7,1,345,4,4,4,11,1,13,16,7,1,345,4,4,11
1,13,16,7,1,346,4,36,5,1,1,13,16,7,1,346,4,36,1
